Bodenversiegelungsgrad (2018)

lfd. Nr.
;Gebietsschlüssel
;Gebietsname
;Wert %

153;09475;Hof (Landkreis);3,7 
154;08126;Hohenlohekreis;4,1 
155;03255;Holzminden;3,1 
156;05762;Höxter;3,6 
157;16070;Ilm-Kreis;3,8 
158;09161;Ingolstadt;21,2 
159;16053;Jena;11,5 
160;15086;Jerichower Land;2,7 
161;07312;Kaiserslautern;15,2 
162;07335;Kaiserslautern (Landkreis);5,7 
163;08212;Karlsruhe;24,2 
164;08215;Karlsruhe (Landkreis);9,1 
165;06611;Kassel;27,8 
166;06633;Kassel (Landkreis);4,9 
167;09762;Kaufbeuren;18,8 
168;09273;Kelheim;4,0 
169;09763;Kempten (Allgäu);15,5 
170;01002;Kiel;26,8 
171;09675;Kitzingen;4,7 
172;05154;Kleve;7,2 
173;07111;Koblenz;19,4 
174;08335;Konstanz;6,8 
175;05114;Krefeld;25,9 
176;09476;Kronach;3,2 
177;09477;Kulmbach;3,3 
178;07336;Kusel;3,2 
179;16065;Kyffhäuserkreis;2,9 
180;05315;Köln;30,7 
181;06532;Lahn-Dill-Kreis;5,8 
182;07313;Landau in der Pfalz;11,3 
183;09181;Landsberg am Lech;4,3 
184;09261;Landshut;16,6 
185;09274;Landshut (Landkreis);4,0 
186;03457;Leer;4,8 
187;14713;Leipzig;26,9 
188;14729;Leipzig (Landkreis);5,1 
189;05316;Leverkusen;29,0 
190;09478;Lichtenfels;4,2 
191;06533;Limburg-Weilburg;5,8 
192;09776;Lindau (Bodensee);4,6 
193;05766;Lippe;6,5 
194;08118;Ludwigsburg;12,6 
195;07314;Ludwigshafen am Rhein;38,5 
196;13076;Ludwigslust-Parchim;1,9 
197;08336;Lörrach;5,4 
198;01003;Lübeck;18,3 
199;03354;Lüchow-Dannenberg;1,6 
200;03355;Lüneburg;3,4 
201;15003;Magdeburg;22,3 
202;06435;Main-Kinzig-Kreis;6,1 
203;09677;Main-Spessart;2,9 
204;08128;Main-Tauber-Kreis;3,1 
205;06436;Main-Taunus-Kreis;15,1 
206;07315;Mainz;25,5 
207;07339;Mainz-Bingen;7,4 
208;08222;Mannheim;35,7 
209;15087;Mansfeld-Südharz;3,6 
210;06534;Marburg-Biedenkopf;4,3 
211;07137;Mayen-Koblenz;7,4 
212;13071;Mecklenburgische Seenplatte;1,7 
213;14627;Meißen;5,6 
214;09764;Memmingen;13,1 
215;10042;Merzig-Wadern;5,2 
216;05158;Mettmann;18,6 
217;09182;Miesbach;2,6 
218;09676;Miltenberg;4,4 
219;05770;Minden-Lübbecke;7,6 
220;14522;Mittelsachsen;4,1 
221;12064;Märkisch-Oderland;3,2 
222;05962;Märkischer Kreis;7,9 
223;05116;Mönchengladbach;24,1 
224;09183;Mühldorf a.Inn;4,5 
225;05117;Mülheim an der Ruhr;26,8 
226;09162;München;38,8 
227;09184;München (Landkreis);9,9 
228;05515;Münster;15,3 
229;08225;Neckar-Odenwald-Kreis;3,5 
230;09775;Neu-Ulm;8,3 
231;09185;Neuburg-Schrobenhausen;4,6 
232;09373;Neumarkt i.d.OPf.;3,6 
233;01004;Neumünster;24,7 
234;10043;Neunkirchen;11,3 
235;09575;Neustadt a.d.Aisch-Bad Windsheim;2,9 
236;09374;Neustadt a.d.Waldnaab;2,5 
237;07316;Neustadt an der Weinstraße;8,9 
238;07138;Neuwied;6,8 
239;03256;Nienburg (Weser);3,2 
240;01054;Nordfriesland;2,6 
241;16062;Nordhausen;4,0 
242;14730;Nordsachsen;3,9 
243;13074;Nordwestmecklenburg;2,6 
244;03155;Northeim;3,2 
245;09564;Nürnberg;35,7 
246;09574;Nürnberger Land;4,8 
247;09780;Oberallgäu;2,3 
248;05374;Oberbergischer Kreis;6,4 
249;05119;Oberhausen;38,3 
250;12065;Oberhavel;3,3 
251;12066;Oberspreewald-Lausitz;4,4 
252;06437;Odenwaldkreis;3,1 
253;12067;Oder-Spree;3,2 
254;06438;Offenbach;15,8 
255;06413;Offenbach am Main;27,9 
256;03458;Oldenburg;3,8 
257;03403;Oldenburg (Oldb);27,7 
258;05966;Olpe;5,4 
259;08317;Ortenaukreis;5,5 
260;03404;Osnabrück;25,6 
261;03459;Osnabrück (Landkreis);5,2 
262;08136;Ostalbkreis;5,1 
263;09777;Ostallgäu;3,0 
264;03356;Osterholz;3,9 
265;01055;Ostholstein;4,4 
266;12068;Ostprignitz-Ruppin;1,7 
267;05774;Paderborn;5,9 
268;09262;Passau;14,9 
269;09275;Passau (Landkreis);3,9 
270;03157;Peine;7,0 
271;09186;Pfaffenhofen a.d.Ilm;5,6 
272;08231;Pforzheim;15,4 
273;01056;Pinneberg;9,3 
274;07317;Pirmasens;13,8 
275;01057;Plön;3,1 
276;12054;Potsdam;12,1 
277;12069;Potsdam-Mittelmark;3,1 
278;12070;Prignitz;1,8 
279;08216;Rastatt;7,0 
280;08436;Ravensburg;4,0 
281;05562;Recklinghausen;14,7 
282;09276;Regen;2,3 
283;09362;Regensburg;34,0 
284;09375;Regensburg (Landkreis);4,1 
285;03241;Region Hannover;9,6 
286;10041;Regionalverband Saarbrücken;14,9 
287;08119;Rems-Murr-Kreis;8,0 
288;05120;Remscheid;21,3 
289;01058;Rendsburg-Eckernförde;3,7 
290;08415;Reutlingen;5,3 
291;05362;Rhein-Erft-Kreis;12,7 
292;07140;Rhein-Hunsrück-Kreis;3,3 
293;05162;Rhein-Kreis Neuss;14,7 
294;07141;Rhein-Lahn-Kreis;3,7 
295;08226;Rhein-Neckar-Kreis;9,7 
296;07338;Rhein-Pfalz-Kreis;11,7 
297;05382;Rhein-Sieg-Kreis;9,1 
298;06439;Rheingau-Taunus-Kreis;4,1 
299;05378;Rheinisch-Bergischer Kreis;10,2 
300;09673;Rhön-Grabfeld;2,8 
301;09163;Rosenheim;23,3 
302;09187;Rosenheim (Landkreis);4,3 
303;13003;Rostock;19,6 
304;13072;Rostock (Landkreis);2,3 
305;03357;Rotenburg (Wümme);2,6 
306;09576;Roth;4,6 
307;09277;Rottal-Inn;3,3 
308;08325;Rottweil;4,8 
309;16074;Saale-Holzland-Kreis;3,3 
310;16075;Saale-Orla-Kreis;2,5 
311;15088;Saalekreis;5,5 
312;16073;Saalfeld-Rudolstadt;2,8 
313;10044;Saarlouis;11,2 
314;10045;Saarpfalz-Kreis;8,9 
315;03102;Salzgitter;11,9 
316;15089;Salzlandkreis;5,0 
317;03257;Schaumburg;6,8 
318;01059;Schleswig-Flensburg;3,0 
319;16066;Schmalkalden-Meiningen;3,0 
320;09565;Schwabach;18,2 
321;06634;Schwalm-Eder-Kreis;3,7 
322;09376;Schwandorf;3,7 
323;08326;Schwarzwald-Baar-Kreis;4,6 
324;09662;Schweinfurt;30,1 
325;09678;Schweinfurt (Landkreis);4,0 
326;13004;Schwerin;13,2 
327;08127;Schwäbisch Hall;3,8 
328;01060;Segeberg;5,0 
329;05970;Siegen-Wittgenstein;5,4 
330;08437;Sigmaringen;3,8 
331;05974;Soest;6,2 
332;05122;Solingen;22,6 
333;16072;Sonneberg;3,2 
334;07318;Speyer;26,1 
335;12071;Spree-Neiße;3,5 
336;10046;St. Wendel;4,9 
337;03359;Stade;4,3 
338;09188;Starnberg;5,2 
339;01061;Steinburg;3,9 
340;05566;Steinfurt;7,1 
341;15090;Stendal;2,2 
342;01062;Stormarn;7,0 
343;09263;Straubing;17,1 
344;09278;Straubing-Bogen;3,2 
345;08111;Stuttgart;28,6 
346;05334;Städteregion Aachen;11,5 
347;16054;Suhl;5,1 
348;14628;Sächsische Schweiz-Osterzgebirge;4,0 
349;16068;Sömmerda;3,4 
350;07337;Südliche Weinstraße;4,5 
351;07340;Südwestpfalz;2,8 
352;12072;Teltow-Fläming;3,2 
353;09377;Tirschenreuth;2,2 
354;09189;Traunstein;3,1 
355;07211;Trier;15,6 
356;07235;Trier-Saarburg;3,5 
