Bodenversiegelungsgrad (2018)

lfd. Nr.
;Gebietsschlüssel
;Gebietsname
;Wert %

152;05170004;Alpen;5,6 
153;07143202;Alpenrod;3,7 
154;16068001;Alperstedt;4,5 
155;08237002;Alpirsbach;2,2 
156;07143001;Alsbach;2,7 
157;06432001;Alsbach-Hähnlein;11,4 
158;05334004;Alsdorf;23,0 
159;07132002;Alsdorf (Gemeinde);5,7 
160;07232002;Alsdorf (Gemeinde);2,0 
161;07333003;Alsenz;3,5 
162;06535001;Alsfeld;4,2 
163;07331002;Alsheim;4,4 
164;15089005;Alsleben (Saale);4,7 
165;01059001;Alt Bennebek;1,3 
166;13072002;Alt Bukow;1,3 
167;01058003;Alt Duvenstedt;3,5 
168;13076001;Alt Krenzlin;0,9 
169;13074001;Alt Meteln;1,5 
170;13071001;Alt Schwerin;1,3 
171;13072003;Alt Sührkow;0,7 
172;13075002;Alt Tellin;0,9 
173;12064009;Alt Tucheband;1,0 
174;13076002;Alt Zachun;1,8 
175;12061005;Alt Zauche-Wußwerk;1,3 
176;01053002;Alt-Mölln;5,1 
177;08116004;Altbach;28,0 
178;07337002;Altdorf;3,4 
179;08115002;Altdorf (Gemeinde);3,9 
180;08116005;Altdorf (Gemeinde);9,4 
181;09274113;Altdorf (Gemeinde);10,8 
182;09574112;Altdorf b.Nürnberg;7,1 
183;12066008;Altdöbern;1,7 
184;13073003;Altefähr;2,3 
185;09375113;Alteglofsheim;6,6 
186;05962004;Altena;7,4 
187;07131003;Altenahr;3,3 
188;07133003;Altenbamberg;2,3 
189;05774004;Altenbeken;2,9 
190;14628010;Altenberg;1,6 
191;16074002;Altenberga;1,2 
192;05566004;Altenberge;5,6 
193;16073002;Altenbeuthen;0,8 
194;09676111;Altenbuch;0,7 
195;16077001;Altenburg;13,4 
196;07141002;Altendiez;4,7 
197;09376112;Altendorf;1,6 
198;09471111;Altendorf (Gemeinde);7,9 
199;07336003;Altenglan;5,4 
200;13071002;Altenhagen;0,9 
201;15083020;Altenhausen;1,1 
202;01058004;Altenhof;1,1 
203;13071003;Altenhof (Gemeinde);1,4 
204;01058005;Altenholz;8,8 
205;07336004;Altenkirchen;4,1 
206;13073004;Altenkirchen (Gemeinde);1,1 
207;07132501;Altenkirchen (Westerwald);15,8 
208;01055002;Altenkrempe;1,4 
209;09478111;Altenkunstadt;4,7 
210;09189111;Altenmarkt a.d.Alz;4,8 
211;03360001;Altenmedingen;1,1 
212;01061004;Altenmoor;1,2 
213;09772115;Altenmünster;3,3 
214;13073005;Altenpleen;1,7 
215;08116006;Altenriet;9,5 
216;06440001;Altenstadt;9,4 
217;09190111;Altenstadt (Gemeinde);5,7 
218;09775111;Altenstadt (Gemeinde);5,7 
219;09374111;Altenstadt a.d.Waldnaab;5,5 
220;08235006;Altensteig;4,6 
221;09375114;Altenthann;2,5 
222;13071004;Altentreptow;3,8 
223;07140001;Alterkülz;1,7 
224;09679165;Altertheim;1,9 
225;09274114;Altfraunhofen;3,0 
226;09179114;Althegnenberg;3,4 
227;08425004;Altheim;3,1 
228;08426008;Altheim (Gemeinde);3,4 
229;08425005;Altheim (Alb);2,3 
230;08235007;Althengstett;8,7 
231;07340201;Althornbach;5,7 
232;08119004;Althütte;4,7 
233;12060012;Althüttendorf;2,6 
234;13072004;Altkalen;0,7 
235;12064029;Altlandsberg;2,9 
236;07135003;Altlay;1,9 
237;07332001;Altleiningen;3,3 
238;08226003;Altlußheim;9,5 
239;09176112;Altmannstein;2,2 
240;14522010;Altmittweida;4,9 
241;15090007;Altmärkische Höhe;1,3 
